,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
62,0.0018062829971313477,0.0031657833135100596,0.0,0.0,0.05,666,"{'alpha': 0.05, 'random_state': 666}",0.24082560452802926,0.1265665972454728,0.05755671130429452,0.2411609626878638,0.29020904489266874,0.10887261043968066,0.38310513068793706,0.0033802813679792987,-0.034071040422744225,-0.19853095423418665,0.12190749484969951,0.16440923494671308,19
63,0.002808403968811035,0.00349502710642169,0.0,0.0,0.05,123123,"{'alpha': 0.05, 'random_state': 123123}",0.24082560452802926,0.1265665972454728,0.05755671130429452,0.2411609626878638,0.29020904489266874,0.10887261043968066,0.38310513068793706,0.0033802813679792987,-0.034071040422744225,-0.19853095423418665,0.12190749484969951,0.16440923494671308,19
64,0.002015089988708496,0.0031131160432160414,0.0,0.0,0.05,777,"{'alpha': 0.05, 'random_state': 777}",0.24082560452802926,0.1265665972454728,0.05755671130429452,0.2411609626878638,0.29020904489266874,0.10887261043968066,0.38310513068793706,0.0033802813679792987,-0.034071040422744225,-0.19853095423418665,0.12190749484969951,0.16440923494671308,19
65,0.0020261526107788084,0.0031234254387044625,0.0,0.0,0.05,69,"{'alpha': 0.05, 'random_state': 69}",0.24082560452802926,0.1265665972454728,0.05755671130429452,0.2411609626878638,0.29020904489266874,0.10887261043968066,0.38310513068793706,0.0033802813679792987,-0.034071040422744225,-0.19853095423418665,0.12190749484969951,0.16440923494671308,19
66,0.001802682876586914,0.003632678229544206,0.0,0.0,0.1,12345,"{'alpha': 0.1, 'random_state': 12345}",-0.006855929085531898,-0.038004035536088,-0.028304793427038177,-0.12839076543668848,0.048581353844784236,0.011968173976405372,-0.02871878199100797,-0.07570918605067467,-0.04760867410977654,-0.5129111720470048,-0.0805953809862621,0.15107117421273994,37
67,0.0015624046325683593,0.004687213897705078,0.0,0.0,0.1,123,"{'alpha': 0.1, 'random_state': 123}",-0.006855929085531898,-0.038004035536088,-0.028304793427038177,-0.12839076543668848,0.048581353844784236,0.011968173976405372,-0.02871878199100797,-0.07570918605067467,-0.04760867410977654,-0.5129111720470048,-0.0805953809862621,0.15107117421273994,37
68,0.0,0.0,0.0,0.0,0.1,666,"{'alpha': 0.1, 'random_state': 666}",-0.006855929085531898,-0.038004035536088,-0.028304793427038177,-0.12839076543668848,0.048581353844784236,0.011968173976405372,-0.02871878199100797,-0.07570918605067467,-0.04760867410977654,-0.5129111720470048,-0.0805953809862621,0.15107117421273994,37
69,0.0015623092651367188,0.004686927795410156,0.0015621423721313477,0.004686427116394043,0.1,123123,"{'alpha': 0.1, 'random_state': 123123}",-0.006855929085531898,-0.038004035536088,-0.028304793427038177,-0.12839076543668848,0.048581353844784236,0.011968173976405372,-0.02871878199100797,-0.07570918605067467,-0.04760867410977654,-0.5129111720470048,-0.0805953809862621,0.15107117421273994,37
70,0.0006506204605102539,0.0019518613815307615,0.0031243324279785155,0.006248664878699256,0.1,777,"{'alpha': 0.1, 'random_state': 777}",-0.006855929085531898,-0.038004035536088,-0.028304793427038177,-0.12839076543668848,0.048581353844784236,0.011968173976405372,-0.02871878199100797,-0.07570918605067467,-0.04760867410977654,-0.5129111720470048,-0.0805953809862621,0.15107117421273994,37
71,0.004686880111694336,0.007159327793752677,0.0,0.0,0.1,69,"{'alpha': 0.1, 'random_state': 69}",-0.006855929085531898,-0.038004035536088,-0.028304793427038177,-0.12839076543668848,0.048581353844784236,0.011968173976405372,-0.02871878199100797,-0.07570918605067467,-0.04760867410977654,-0.5129111720470048,-0.0805953809862621,0.15107117421273994,37
72,0.001661968231201172,0.0046627351228832456,0.0015622377395629883,0.004686713218688965,0.5,12345,"{'alpha': 0.5, 'random_state': 12345}",-0.012896186824465694,-0.008158691813603847,-0.028304793427038177,-0.1614001640659486,-0.0006801831469402941,-0.04302187928548973,-0.01247653288259376,-0.08011318193652373,-0.023849818742281315,-0.39375231930124177,-0.07646537514261269,0.11517349850093934,25
73,0.0004986047744750977,0.0004986050435267377,0.0001993894577026367,0.0003987789474776028,0.5,123,"{'alpha': 0.5, 'random_state': 123}",-0.012896186824465694,-0.008158691813603847,-0.028304793427038177,-0.1614001640659486,-0.0006801831469402941,-0.04302187928548973,-0.01247653288259376,-0.08011318193652373,-0.023849818742281315,-0.39375231930124177,-0.07646537514261269,0.11517349850093934,25
