param_C,param_coef0,param_degree,param_gamma,param_kernel,param_tol,mean_test_score,std_test_score,rank_test_score
15.0,0.01,8,auto,rbf,1e-05,0.41252214781714125,0.35348589455428214,215.2
15.0,0.01,8,auto,rbf,0.0001,0.4125259690560895,0.3534793338767094,214.0
15.0,0.01,8,auto,rbf,0.001,0.41253695467572377,0.3534791769473586,208.8
15.0,0.01,8,auto,rbf,0.01,0.4124978924905417,0.3531264206912913,216.2
15.0,0.01,8,auto,rbf,0.1,0.40646880047239886,0.35884755098261006,377.0
15.0,0.01,8,auto,sigmoid,1e-05,0.3930108414607444,0.33930039765529446,584.6
15.0,0.01,8,auto,sigmoid,0.0001,0.393005385089653,0.339306108135434,585.8
15.0,0.01,8,auto,sigmoid,0.001,0.3929928818613059,0.33932711475094113,585.4
15.0,0.01,8,auto,sigmoid,0.01,0.3924828884728248,0.3397795587204296,586.2
15.0,0.01,8,auto,sigmoid,0.1,0.38641906417158195,0.34495846909934774,632.0
15.0,0.01,8,scale,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,0.01,8,scale,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,0.01,8,scale,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,0.01,8,scale,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,0.01,8,scale,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,0.01,8,scale,poly,1e-05,0.2818873667219808,0.3177562002052377,1201.0
15.0,0.01,8,scale,poly,0.0001,0.281889852180259,0.3177536455445612,1200.4
15.0,0.01,8,scale,poly,0.001,0.28190822019367895,0.317738971822582,1199.8
15.0,0.01,8,scale,poly,0.01,0.2822124259801331,0.3173767492895292,1198.8
15.0,0.01,8,scale,poly,0.1,0.2827148310997132,0.31797625997648027,1194.6
15.0,0.01,8,scale,rbf,1e-05,0.36616609129200156,0.3400844944924792,846.6
15.0,0.01,8,scale,rbf,0.0001,0.36616766736258655,0.3400829019997403,837.0
15.0,0.01,8,scale,rbf,0.001,0.3661750882985632,0.34009273764940773,832.2
15.0,0.01,8,scale,rbf,0.01,0.3658651809811224,0.3402920519654006,882.6
15.0,0.01,8,scale,rbf,0.1,0.36210992243438345,0.3401865208473677,886.8
15.0,0.01,8,scale,sigmoid,1e-05,-6.305167871122804,10.775956686794169,2581.4
15.0,0.01,8,scale,sigmoid,0.0001,-6.3050882888472515,10.775900193347919,2580.2
15.0,0.01,8,scale,sigmoid,0.001,-6.3041707872087525,10.775148317926899,2579.0
15.0,0.01,8,scale,sigmoid,0.01,-6.295430606398122,10.761215113837157,2579.4
15.0,0.01,8,scale,sigmoid,0.1,-5.6076949043413125,9.302328761789507,2573.4
15.0,0.5,3,auto,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,0.5,3,auto,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,0.5,3,auto,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,0.5,3,auto,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,0.5,3,auto,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,0.5,3,auto,poly,1e-05,0.39316991014850433,0.3365575831798018,569.4
15.0,0.5,3,auto,poly,0.0001,0.39316853973900756,0.3365594938357634,569.6
15.0,0.5,3,auto,poly,0.001,0.39314613324958797,0.33659669410716725,569.8
15.0,0.5,3,auto,poly,0.01,0.39271513678682696,0.3368690692110882,581.6
15.0,0.5,3,auto,poly,0.1,0.3904789400423253,0.3385393562090599,596.2
15.0,0.5,3,auto,rbf,1e-05,0.41252214781714125,0.35348589455428214,215.2
15.0,0.5,3,auto,rbf,0.0001,0.4125259690560895,0.3534793338767094,214.0
15.0,0.5,3,auto,rbf,0.001,0.41253695467572377,0.3534791769473586,208.8
15.0,0.5,3,auto,rbf,0.01,0.4124978924905417,0.3531264206912913,216.2
15.0,0.5,3,auto,rbf,0.1,0.40646880047239886,0.35884755098261006,377.0
15.0,0.5,3,auto,sigmoid,1e-05,0.3529054374249555,0.3044185947187474,727.0
15.0,0.5,3,auto,sigmoid,0.0001,0.3529059264585408,0.3044177832262881,727.0
15.0,0.5,3,auto,sigmoid,0.001,0.35288786734584393,0.3044356839714135,728.2
15.0,0.5,3,auto,sigmoid,0.01,0.35227156338050386,0.3053886302134949,732.0
15.0,0.5,3,auto,sigmoid,0.1,0.3476569662422261,0.31003241472912635,764.4
15.0,0.5,3,scale,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,0.5,3,scale,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,0.5,3,scale,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,0.5,3,scale,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,0.5,3,scale,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,0.5,3,scale,poly,1e-05,0.381648815192169,0.3508776010088819,701.8
15.0,0.5,3,scale,poly,0.0001,0.38165132650234135,0.3508734673130729,700.4
15.0,0.5,3,scale,poly,0.001,0.3816465747411205,0.35084928996034886,705.8
15.0,0.5,3,scale,poly,0.01,0.3812747400143184,0.35125505241172766,709.6
15.0,0.5,3,scale,poly,0.1,0.37509700666055606,0.3539400594846177,845.2
15.0,0.5,3,scale,rbf,1e-05,0.36616609129200156,0.3400844944924792,846.6
15.0,0.5,3,scale,rbf,0.0001,0.36616766736258655,0.3400829019997403,837.0
15.0,0.5,3,scale,rbf,0.001,0.3661750882985632,0.34009273764940773,832.2
15.0,0.5,3,scale,rbf,0.01,0.3658651809811224,0.3402920519654006,882.6
15.0,0.5,3,scale,rbf,0.1,0.36210992243438345,0.3401865208473677,886.8
15.0,0.5,3,scale,sigmoid,1e-05,-16.736514886419723,20.63837053320888,2611.8
15.0,0.5,3,scale,sigmoid,0.0001,-16.736464829612263,20.638405324907506,2612.2
15.0,0.5,3,scale,sigmoid,0.001,-16.735835409423863,20.638578248700032,2611.4
15.0,0.5,3,scale,sigmoid,0.01,-16.73042924179835,20.634993798178304,2609.4
15.0,0.5,3,scale,sigmoid,0.1,-15.737183617251333,18.09511783256292,2608.2
15.0,0.5,8,auto,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,0.5,8,auto,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,0.5,8,auto,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,0.5,8,auto,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,0.5,8,auto,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,0.5,8,auto,poly,1e-05,0.15085788546627155,0.17073308462723508,1382.0
15.0,0.5,8,auto,poly,0.0001,0.1508589967456168,0.17072923435690018,1381.2
15.0,0.5,8,auto,poly,0.001,0.15086735429011916,0.1706697397588561,1381.6
15.0,0.5,8,auto,poly,0.01,0.15100648470509132,0.17066645355207277,1381.2
15.0,0.5,8,auto,poly,0.1,0.1466816076235408,0.1678637065629612,1399.6
15.0,0.5,8,auto,rbf,1e-05,0.41252214781714125,0.35348589455428214,215.2
15.0,0.5,8,auto,rbf,0.0001,0.4125259690560895,0.3534793338767094,214.0
15.0,0.5,8,auto,rbf,0.001,0.41253695467572377,0.3534791769473586,208.8
15.0,0.5,8,auto,rbf,0.01,0.4124978924905417,0.3531264206912913,216.2
15.0,0.5,8,auto,rbf,0.1,0.40646880047239886,0.35884755098261006,377.0
15.0,0.5,8,auto,sigmoid,1e-05,0.3529054374249555,0.3044185947187474,727.0
15.0,0.5,8,auto,sigmoid,0.0001,0.3529059264585408,0.3044177832262881,727.0
15.0,0.5,8,auto,sigmoid,0.001,0.35288786734584393,0.3044356839714135,728.2
15.0,0.5,8,auto,sigmoid,0.01,0.35227156338050386,0.3053886302134949,732.0
15.0,0.5,8,auto,sigmoid,0.1,0.3476569662422261,0.31003241472912635,764.4
15.0,0.5,8,scale,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,0.5,8,scale,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,0.5,8,scale,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,0.5,8,scale,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,0.5,8,scale,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,0.5,8,scale,poly,1e-05,0.3279300279449787,0.3313780630760202,1051.4
15.0,0.5,8,scale,poly,0.0001,0.32792764728549606,0.331378710220085,1052.2
15.0,0.5,8,scale,poly,0.001,0.3279310082288031,0.33137018629760495,1054.8
15.0,0.5,8,scale,poly,0.01,0.3279211722484487,0.3311793667991898,1042.2
15.0,0.5,8,scale,poly,0.1,0.32748711293998883,0.33008572958354704,1039.8
15.0,0.5,8,scale,rbf,1e-05,0.36616609129200156,0.3400844944924792,846.6
15.0,0.5,8,scale,rbf,0.0001,0.36616766736258655,0.3400829019997403,837.0
15.0,0.5,8,scale,rbf,0.001,0.3661750882985632,0.34009273764940773,832.2
15.0,0.5,8,scale,rbf,0.01,0.3658651809811224,0.3402920519654006,882.6
15.0,0.5,8,scale,rbf,0.1,0.36210992243438345,0.3401865208473677,886.8
15.0,0.5,8,scale,sigmoid,1e-05,-16.736514886419723,20.63837053320888,2611.8
15.0,0.5,8,scale,sigmoid,0.0001,-16.736464829612263,20.638405324907506,2612.2
15.0,0.5,8,scale,sigmoid,0.001,-16.735835409423863,20.638578248700032,2611.4
15.0,0.5,8,scale,sigmoid,0.01,-16.73042924179835,20.634993798178304,2609.4
15.0,0.5,8,scale,sigmoid,0.1,-15.737183617251333,18.09511783256292,2608.2
15.0,10.0,3,auto,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,10.0,3,auto,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,10.0,3,auto,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,10.0,3,auto,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,10.0,3,auto,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,10.0,3,auto,poly,1e-05,0.39422024392247307,0.3622879802017015,574.8
15.0,10.0,3,auto,poly,0.0001,0.3942179592466703,0.3622903020007294,580.2
15.0,10.0,3,auto,poly,0.001,0.39421369713473997,0.3623137219834963,590.6
15.0,10.0,3,auto,poly,0.01,0.39428014261754496,0.36198787271851995,596.2
15.0,10.0,3,auto,poly,0.1,0.3925982723070248,0.36398999201812965,510.6
15.0,10.0,3,auto,rbf,1e-05,0.41252214781714125,0.35348589455428214,215.2
15.0,10.0,3,auto,rbf,0.0001,0.4125259690560895,0.3534793338767094,214.0
15.0,10.0,3,auto,rbf,0.001,0.41253695467572377,0.3534791769473586,208.8
15.0,10.0,3,auto,rbf,0.01,0.4124978924905417,0.3531264206912913,216.2
15.0,10.0,3,auto,rbf,0.1,0.40646880047239886,0.35884755098261006,377.0
15.0,10.0,3,auto,sigmoid,1e-05,-0.056269192325777984,0.06364568464052008,2359.6
15.0,10.0,3,auto,sigmoid,0.0001,-0.056269192325777984,0.06364568464052008,2359.6
15.0,10.0,3,auto,sigmoid,0.001,-0.05626919232190634,0.06364568463995975,2360.0
15.0,10.0,3,auto,sigmoid,0.01,-0.0562743913200335,0.06364696211455415,2384.4
15.0,10.0,3,auto,sigmoid,0.1,-0.0514964254960394,0.05816535428262656,2109.8
15.0,10.0,3,scale,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,10.0,3,scale,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,10.0,3,scale,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,10.0,3,scale,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,10.0,3,scale,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,10.0,3,scale,poly,1e-05,0.3914468540438829,0.3616631734466223,634.6
15.0,10.0,3,scale,poly,0.0001,0.39144352919056735,0.3616707698079593,640.6
15.0,10.0,3,scale,poly,0.001,0.3914083044921354,0.36172138368167805,637.8
15.0,10.0,3,scale,poly,0.01,0.3910560950754603,0.3622042936963016,642.8
15.0,10.0,3,scale,poly,0.1,0.3877530683463173,0.36717911728172753,759.0
15.0,10.0,3,scale,rbf,1e-05,0.36616609129200156,0.3400844944924792,846.6
15.0,10.0,3,scale,rbf,0.0001,0.36616766736258655,0.3400829019997403,837.0
15.0,10.0,3,scale,rbf,0.001,0.3661750882985632,0.34009273764940773,832.2
15.0,10.0,3,scale,rbf,0.01,0.3658651809811224,0.3402920519654006,882.6
15.0,10.0,3,scale,rbf,0.1,0.36210992243438345,0.3401865208473677,886.8
15.0,10.0,3,scale,sigmoid,1e-05,-0.05626919200847608,0.06364570517686356,2399.2
15.0,10.0,3,scale,sigmoid,0.0001,-0.05626919200847608,0.06364570517686356,2399.2
15.0,10.0,3,scale,sigmoid,0.001,-0.056269191997892785,0.06364570517548315,2399.6
15.0,10.0,3,scale,sigmoid,0.01,-0.05627439171955251,0.06364698339964794,2419.2
15.0,10.0,3,scale,sigmoid,0.1,-0.051496421446094696,0.05816536762894636,2115.8
15.0,10.0,8,auto,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,10.0,8,auto,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,10.0,8,auto,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,10.0,8,auto,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,10.0,8,auto,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,10.0,8,auto,poly,1e-05,0.3930932471096515,0.36203922985916387,559.0
15.0,10.0,8,auto,poly,0.0001,0.39309545909288934,0.3620378499306457,558.2
15.0,10.0,8,auto,poly,0.001,0.39302340620255133,0.36211791210090477,584.0
15.0,10.0,8,auto,poly,0.01,0.39306570054671625,0.36209265775443106,511.6
15.0,10.0,8,auto,poly,0.1,0.39161351698665403,0.3595838073175146,597.2
15.0,10.0,8,auto,rbf,1e-05,0.41252214781714125,0.35348589455428214,215.2
15.0,10.0,8,auto,rbf,0.0001,0.4125259690560895,0.3534793338767094,214.0
15.0,10.0,8,auto,rbf,0.001,0.41253695467572377,0.3534791769473586,208.8
15.0,10.0,8,auto,rbf,0.01,0.4124978924905417,0.3531264206912913,216.2
15.0,10.0,8,auto,rbf,0.1,0.40646880047239886,0.35884755098261006,377.0
15.0,10.0,8,auto,sigmoid,1e-05,-0.056269192325777984,0.06364568464052008,2359.6
15.0,10.0,8,auto,sigmoid,0.0001,-0.056269192325777984,0.06364568464052008,2359.6
15.0,10.0,8,auto,sigmoid,0.001,-0.05626919232190634,0.06364568463995975,2360.0
15.0,10.0,8,auto,sigmoid,0.01,-0.0562743913200335,0.06364696211455415,2384.4
15.0,10.0,8,auto,sigmoid,0.1,-0.0514964254960394,0.05816535428262656,2109.8
15.0,10.0,8,scale,linear,1e-05,0.394669812472642,0.36240094596638667,512.6
15.0,10.0,8,scale,linear,0.0001,0.3946731627555834,0.3623962156164007,488.6
15.0,10.0,8,scale,linear,0.001,0.39462181108126326,0.362426959586079,583.6
15.0,10.0,8,scale,linear,0.01,0.39483814998698197,0.36244625636028155,501.2
15.0,10.0,8,scale,linear,0.1,0.3957382876540322,0.3635947516892192,474.2
15.0,10.0,8,scale,poly,1e-05,0.3835022116124627,0.36178566294098286,795.8
15.0,10.0,8,scale,poly,0.0001,0.3834993790497358,0.36178754331975604,802.2
15.0,10.0,8,scale,poly,0.001,0.3835329406321107,0.361746979286278,787.4
15.0,10.0,8,scale,poly,0.01,0.38342433182265234,0.3620326339039198,789.0
15.0,10.0,8,scale,poly,0.1,0.37909828843663035,0.36723142175714496,856.4
15.0,10.0,8,scale,rbf,1e-05,0.36616609129200156,0.3400844944924792,846.6
15.0,10.0,8,scale,rbf,0.0001,0.36616766736258655,0.3400829019997403,837.0
15.0,10.0,8,scale,rbf,0.001,0.3661750882985632,0.34009273764940773,832.2
15.0,10.0,8,scale,rbf,0.01,0.3658651809811224,0.3402920519654006,882.6
15.0,10.0,8,scale,rbf,0.1,0.36210992243438345,0.3401865208473677,886.8
15.0,10.0,8,scale,sigmoid,1e-05,-0.05626919200847608,0.06364570517686356,2399.2
15.0,10.0,8,scale,sigmoid,0.0001,-0.05626919200847608,0.06364570517686356,2399.2
15.0,10.0,8,scale,sigmoid,0.001,-0.056269191997892785,0.06364570517548315,2399.6
15.0,10.0,8,scale,sigmoid,0.01,-0.05627439171955251,0.06364698339964794,2419.2
15.0,10.0,8,scale,sigmoid,0.1,-0.051496421446094696,0.05816536762894636,2115.8
20.0,0.01,3,auto,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.01,3,auto,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.01,3,auto,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.01,3,auto,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.01,3,auto,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.01,3,auto,poly,1e-05,0.08530162126231396,0.15165873869184707,1477.2
20.0,0.01,3,auto,poly,0.0001,0.08530008534100238,0.15165384867057582,1477.2
20.0,0.01,3,auto,poly,0.001,0.0853296302487733,0.15159291847569373,1475.8
20.0,0.01,3,auto,poly,0.01,0.08522585007388715,0.1509031776434803,1476.6
20.0,0.01,3,auto,poly,0.1,0.08299972745978038,0.15377306482635963,1487.2
20.0,0.01,3,auto,rbf,1e-05,0.4125261335952824,0.3532803835492791,192.6
20.0,0.01,3,auto,rbf,0.0001,0.412530118436434,0.3532740838694134,189.0
20.0,0.01,3,auto,rbf,0.001,0.41251663127857585,0.353271176848731,197.4
20.0,0.01,3,auto,rbf,0.01,0.4124694181131387,0.35303669375249125,201.4
20.0,0.01,3,auto,rbf,0.1,0.40848770966835773,0.3530802637435944,326.8
20.0,0.01,3,auto,sigmoid,1e-05,0.411116208506271,0.35060688067752255,227.8
20.0,0.01,3,auto,sigmoid,0.0001,0.4111095313960097,0.3506105162278522,230.2
20.0,0.01,3,auto,sigmoid,0.001,0.4111377214132029,0.35055998286101336,227.8
20.0,0.01,3,auto,sigmoid,0.01,0.4108658032215507,0.3506253167223074,228.4
20.0,0.01,3,auto,sigmoid,0.1,0.4066733334884868,0.3511537593262464,264.2
20.0,0.01,3,scale,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.01,3,scale,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.01,3,scale,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.01,3,scale,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.01,3,scale,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.01,3,scale,poly,1e-05,0.3764343863856091,0.3421125856631405,812.6
20.0,0.01,3,scale,poly,0.0001,0.3764320330476732,0.34211117796214546,816.2
20.0,0.01,3,scale,poly,0.001,0.3764507886827838,0.3420704351956281,812.6
20.0,0.01,3,scale,poly,0.01,0.376440363294554,0.3420373809030794,812.8
20.0,0.01,3,scale,poly,0.1,0.3698289159159768,0.3474949449555081,895.8
20.0,0.01,3,scale,rbf,1e-05,0.366166372488106,0.340084142032785,844.2
20.0,0.01,3,scale,rbf,0.0001,0.36616864915012814,0.3400822809913733,839.4
20.0,0.01,3,scale,rbf,0.001,0.3661691184206197,0.3400966889832452,844.2
20.0,0.01,3,scale,rbf,0.01,0.36598362388021116,0.3402033346465049,855.6
20.0,0.01,3,scale,rbf,0.1,0.36210992243438367,0.34018652084736706,883.2
20.0,0.01,3,scale,sigmoid,1e-05,-11.343952071675663,19.74833210106639,2598.2
20.0,0.01,3,scale,sigmoid,0.0001,-11.34364053174228,19.747904112727646,2596.2
20.0,0.01,3,scale,sigmoid,0.001,-11.34073478538598,19.743940998662524,2594.2
20.0,0.01,3,scale,sigmoid,0.01,-11.318969870871829,19.710740975919048,2592.2
20.0,0.01,3,scale,sigmoid,0.1,-11.33145366861149,19.59840876309959,2592.6
20.0,0.01,8,auto,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.01,8,auto,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.01,8,auto,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.01,8,auto,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.01,8,auto,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.01,8,auto,poly,1e-05,-0.0553409423179672,0.06347306168503518,2133.4
20.0,0.01,8,auto,poly,0.0001,-0.0553409423179672,0.06347306168503518,2133.4
20.0,0.01,8,auto,poly,0.001,-0.0553409423179672,0.06347306168503518,2133.4
20.0,0.01,8,auto,poly,0.01,-0.05533972158328554,0.06347117000181328,2133.2
20.0,0.01,8,auto,poly,0.1,-0.06120561925724792,0.0686309092188171,2416.6
20.0,0.01,8,auto,rbf,1e-05,0.4125261335952824,0.3532803835492791,192.6
20.0,0.01,8,auto,rbf,0.0001,0.412530118436434,0.3532740838694134,189.0
20.0,0.01,8,auto,rbf,0.001,0.41251663127857585,0.353271176848731,197.4
20.0,0.01,8,auto,rbf,0.01,0.4124694181131387,0.35303669375249125,201.4
20.0,0.01,8,auto,rbf,0.1,0.40848770966835773,0.3530802637435944,326.8
20.0,0.01,8,auto,sigmoid,1e-05,0.411116208506271,0.35060688067752255,227.8
20.0,0.01,8,auto,sigmoid,0.0001,0.4111095313960097,0.3506105162278522,230.2
20.0,0.01,8,auto,sigmoid,0.001,0.4111377214132029,0.35055998286101336,227.8
20.0,0.01,8,auto,sigmoid,0.01,0.4108658032215507,0.3506253167223074,228.4
20.0,0.01,8,auto,sigmoid,0.1,0.4066733334884868,0.3511537593262464,264.2
20.0,0.01,8,scale,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.01,8,scale,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.01,8,scale,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.01,8,scale,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.01,8,scale,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.01,8,scale,poly,1e-05,0.2827953714837307,0.31758678384263794,1196.6
20.0,0.01,8,scale,poly,0.0001,0.28279719937250364,0.31758512203742817,1196.0
20.0,0.01,8,scale,poly,0.001,0.2828272153504488,0.3175486522192349,1194.4
20.0,0.01,8,scale,poly,0.01,0.28310818791629644,0.3173905508785678,1192.2
20.0,0.01,8,scale,poly,0.1,0.2816303453398,0.3172297169131043,1199.2
20.0,0.01,8,scale,rbf,1e-05,0.366166372488106,0.340084142032785,844.2
20.0,0.01,8,scale,rbf,0.0001,0.36616864915012814,0.3400822809913733,839.4
20.0,0.01,8,scale,rbf,0.001,0.3661691184206197,0.3400966889832452,844.2
20.0,0.01,8,scale,rbf,0.01,0.36598362388021116,0.3402033346465049,855.6
20.0,0.01,8,scale,rbf,0.1,0.36210992243438367,0.34018652084736706,883.2
20.0,0.01,8,scale,sigmoid,1e-05,-11.343952071675663,19.74833210106639,2598.2
20.0,0.01,8,scale,sigmoid,0.0001,-11.34364053174228,19.747904112727646,2596.2
20.0,0.01,8,scale,sigmoid,0.001,-11.34073478538598,19.743940998662524,2594.2
20.0,0.01,8,scale,sigmoid,0.01,-11.318969870871829,19.710740975919048,2592.2
20.0,0.01,8,scale,sigmoid,0.1,-11.33145366861149,19.59840876309959,2592.6
20.0,0.5,3,auto,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.5,3,auto,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.5,3,auto,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.5,3,auto,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.5,3,auto,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.5,3,auto,poly,1e-05,0.40415063265376433,0.3473537340234961,394.6
20.0,0.5,3,auto,poly,0.0001,0.4041546106990482,0.3473498839900949,393.4
20.0,0.5,3,auto,poly,0.001,0.40420316728188715,0.3473031963638209,389.6
20.0,0.5,3,auto,poly,0.01,0.40439820931587,0.3468197554110022,382.2
20.0,0.5,3,auto,poly,0.1,0.39985571678953347,0.34917934898568836,438.8
20.0,0.5,3,auto,rbf,1e-05,0.4125261335952824,0.3532803835492791,192.6
20.0,0.5,3,auto,rbf,0.0001,0.412530118436434,0.3532740838694134,189.0
20.0,0.5,3,auto,rbf,0.001,0.41251663127857585,0.353271176848731,197.4
20.0,0.5,3,auto,rbf,0.01,0.4124694181131387,0.35303669375249125,201.4
20.0,0.5,3,auto,rbf,0.1,0.40848770966835773,0.3530802637435944,326.8
20.0,0.5,3,auto,sigmoid,1e-05,0.39092524226496533,0.33759664954291607,583.8
20.0,0.5,3,auto,sigmoid,0.0001,0.39092450093466324,0.3375975053423204,583.4
20.0,0.5,3,auto,sigmoid,0.001,0.39090895886274263,0.3375651282656026,584.6
20.0,0.5,3,auto,sigmoid,0.01,0.3905374895382071,0.33808186491264636,586.8
20.0,0.5,3,auto,sigmoid,0.1,0.38352462135436927,0.3417574806796039,622.2
20.0,0.5,3,scale,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.5,3,scale,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.5,3,scale,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.5,3,scale,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.5,3,scale,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.5,3,scale,poly,1e-05,0.3816488151921633,0.35087760100888304,702.6
20.0,0.5,3,scale,poly,0.0001,0.38165132650233363,0.35087346731307667,701.4
20.0,0.5,3,scale,poly,0.001,0.38164657474111296,0.3508492899603505,706.2
20.0,0.5,3,scale,poly,0.01,0.38127474001432055,0.3512550524117243,709.0
20.0,0.5,3,scale,poly,0.1,0.3750970066605594,0.3539400594846134,843.0
20.0,0.5,3,scale,rbf,1e-05,0.366166372488106,0.340084142032785,844.2
20.0,0.5,3,scale,rbf,0.0001,0.36616864915012814,0.3400822809913733,839.4
20.0,0.5,3,scale,rbf,0.001,0.3661691184206197,0.3400966889832452,844.2
20.0,0.5,3,scale,rbf,0.01,0.36598362388021116,0.3402033346465049,855.6
20.0,0.5,3,scale,rbf,0.1,0.36210992243438367,0.34018652084736706,883.2
20.0,0.5,3,scale,sigmoid,1e-05,-29.58985077134784,35.89445298766457,2627.0
20.0,0.5,3,scale,sigmoid,0.0001,-29.58976958829473,35.894430071396656,2625.8
20.0,0.5,3,scale,sigmoid,0.001,-29.589400541639783,35.89464478730782,2624.6
20.0,0.5,3,scale,sigmoid,0.01,-29.581391756888916,35.88130224249104,2623.4
20.0,0.5,3,scale,sigmoid,0.1,-29.52996781444852,35.9018145303057,2624.2
20.0,0.5,8,auto,linear,1e-05,0.3946697902548617,0.36240129337360394,507.8
20.0,0.5,8,auto,linear,0.0001,0.39467213844979565,0.36239588002405426,481.4
20.0,0.5,8,auto,linear,0.001,0.3946522185049102,0.3623794134899331,544.0
20.0,0.5,8,auto,linear,0.01,0.39411986528925064,0.36297548740859414,706.4
20.0,0.5,8,auto,linear,0.1,0.39385658901172055,0.36414952137563406,528.2
20.0,0.5,8,auto,poly,1e-05,0.18291353641592398,0.1881901789805365,1326.0
20.0,0.5,8,auto,poly,0.0001,0.1829130374929108,0.18819055256802936,1326.2
20.0,0.5,8,auto,poly,0.001,0.1829279381719207,0.18817242273794962,1325.8
20.0,0.5,8,auto,poly,0.01,0.1829493132867671,0.1886417189205556,1326.4
20.0,0.5,8,auto,poly,0.1,0.18195271524490364,0.18907001021811926,1334.6
